userId,Talks_Participation_19_20,lastSubmit,Wanted_Programming_Languages,Coding_as_Hobby,Teaching_Problems_POV,Fav_Coding_Drink,Professional_Prod_Env,Open_Source_Participation,Daily_Web_Frameworks,Graduation_Employment_Gap,Preferred_Company_Type,Coding_Experience,Fav_Programming_Languages,Online_InPerson_Preferrence,Side_Projects,Daily_Paltforms,Blog_Posting,Salary_Range_DH,Country,Gender,Reentery_Plans,Learning_Platforms,Primary_OS,Job_Title,Covid_Productivity,Wanted_Web_Frameworks,Local_Dialect_Content,Covid_Remote_Adoption,Teaching_Jobs_Gap,Overtime_Frequency,Daily_Programming_Languages,Moroccan_Community_AutoEval,Help_Sources,Local_Community_Membership,Education,Daily_IDE,Moroccan_DevC_Membership,startTime,Continuous_Learning_Frequency,Event_Attendence_19_20,Immigration_Plans,Wanted_Platforms,Job_Satisfaction,Preferred_Job_Criteria,Employment_Status,Read_Write_Languages,English_Barrier,Age
cK1iNQA7XQPLi4qKrityZVCStJu1,0,1603978150503,"['Python', 'Kotlin', 'Ruby', 'Perl', 'Other']",Yes,"['Students', 'Companies engagement with academia']",Coffee,"['Full Cloud', 'shared hosting', 'Not Sure']",['I am maintaining my own project'],"['jQuery', 'React.js', 'Angular', 'Spring Ecosystem', 'Angular.js', 'Laravel', 'Ruby on Rails', 'Symfony', 'Drupal']",0 months,Freelance,5-10 years,"['JavaScript', 'HTML/CSS 😉', 'SQL', 'PHP']",Live/online events,For profit,"['Node.js', 'Unity 3D', 'Apache Spark']",Thinking of it.,13 000 - 15 000,Morocco,Male,Yes,"['YouTube', 'Paid platforms', 'Books', 'Official documentation', 'Company resources']",Windows,"Developer, back-end",The current Pandemic boosted very positively my productivity,"['ASP.NET', 'Express', 'ASP.NET Core', 'Django', 'Flask', 'Ruby on Rails', 'Gatsby', 'Other']",No,We were doing remote before,Enough to start,Often: 1-2 days per week or more,"['JavaScript', 'HTML/CSS  😉', 'SQL', 'PHP']",Not Bad,"['Google it', 'Stackoverflow', 'Watch help/tutorial videos', 'Call a coworker or friend']",NO,Bac +5,"['VS Code', 'Netbeans']",I don’t know Facebook Developer circles,1603975672805,Once a year,0,Yes,"['Pandas', 'TensorFlow', 'React Native', 'Ansible', 'Terraform', 'Cordova', 'Xamarin', 'Torch/PyTorch']",Very satisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Flex time or a flexible schedule', 'Opportunities for professional development', 'Remote work options', 'The industry that I’d be working in', 'Salary']","Freelancer, or self-employed","['Arabic', 'Amazigh', 'French', 'English']",Yes,30 to 34 years
cNLOHheNU1TfKDhNQMRnOCPyAAF3,0,1603216683159,"['JavaScript', 'HTML/CSS 😉', 'Python']",No,"['Academic defined subjects (system)', 'Companies engagement with academia']",Water,"['on-premise', 'shared hosting']","['Yes, few PRs in multiple projects']",['React.js'],0 months,Multinational company,3-5 years,"['JavaScript', 'HTML/CSS 😉', 'Python']",Li ja bismilah,For learning,"['Node.js', 'React Native']",Yes  less than 10 blog posts,13 000 - 15 000,Morocco,Male,Yes,"['Paid platforms', 'Official documentation', 'Blog posts', 'Others']",Windows,"Developer, front-end",The current Pandemic boosted very positively my productivity,"['Vue.js', 'Gatsby', 'Next']",Spoken,The company started remote after covid,Enough to start,Often: 1-2 days per week or more,"['JavaScript', 'HTML/CSS  😉', 'Other']",Excellent,"['Google it', 'Watch help/tutorial videos', 'Call a coworker or friend']",Yes,Bac +5,['VS Code'],Yes,1603215787878,Once a year,0,Yes,"['Node.js', 'React Native']",Slightly dissatisfied,"['Office environment or company culture', 'Flex time or a flexible schedule', 'Remote work options', 'Salary']",Employed full-time,"['Arabic', 'French', 'English']",Yes,25 to 29 years
cOV264Daw6hYuT04uzm9V4BuXJD2,,1603627192379,,Yes,['Teachers'],None,,,,,Small company,1-3 years,,,For learning,,,,Morocco,Male,No,"['Books', 'Official documentation', 'Blog posts']",,Data scientist or machine learning specialist,,,No,No remote policy yet,Not enough,,,,,,Bac +5,,,1603626989931,,,Yes,,,['Salary'],Student,"['Arabic', 'Amazigh', 'French', 'English']",No,25 to 29 years
cSgNaPw4JVgXiOQ6w666H7to5Bn1,0,1603266648847,"['Python', 'Go']",Yes,"['Academic defined subjects (system)', 'Companies engagement with academia']",Coffee,['shared hosting'],['I am maintaining my own project'],"['Spring Ecosystem', 'Angular.js']",0 months,Multinational company,1-3 years,"['JavaScript', 'HTML/CSS 😉', 'SQL', 'Java']",Li ja bismilah,For learning,['Other'],Thinking of it.,,Morocco,Female,,"['Books', 'Official documentation']",Windows,"Developer, back-end",The current Pandemic did not impact my productivity,['Vue.js'],No,The company started remote after covid,Not enough,Often: 1-2 days per week or more,"['JavaScript', 'HTML/CSS  😉', 'SQL', 'Java']",Not Bad,"['Google it', 'Stackoverflow', 'Watch help/tutorial videos']",NO,Bac +5,"['Jetbrains (Intellij, PhpStorm, Resharper ...)', 'VS Code', 'Eclipse']",Yes,1603265984983,Every few months,1-3,Yes,['Other'],Slightly dissatisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'How widely used or impactful my work output would be', 'The industry that I’d be working in']",Employed full-time,"['Arabic', 'Amazigh', 'French', 'English']",No,20 to 24 years
cbHkGGLxbUaCl6WRBFyTgEGiWgo1,0,1603243978871,"['Bash/Shell/PowerShell', 'Kotlin', 'Assembly', 'VBA', 'Swift', 'Rust', 'Objective-C', 'Scala', 'Julia', 'Other']",Yes,"['Students', 'Teachers', 'Academic defined subjects (system)', 'Companies engagement with academia']",Water,['Not Sure'],['I am maintaining my own project'],"['jQuery', 'Angular', 'Spring Ecosystem', 'Laravel', 'Other']",Few months,Startup,Less than 1 year,"['HTML/CSS 😉', 'Python', 'Java', 'TypeScript', 'C', 'R', 'Dart', 'Other']",Li ja bismilah,For learning,['Flutter'],Yes  less than 10 blog posts,,Morocco,Male,,"['YouTube', 'Official documentation', 'Blog posts', 'Others']",Windows,"Developer, full-stack",The current Pandemic somehow boosted my productivity,"['React.js', 'ASP.NET', 'Express', 'ASP.NET Core', 'Vue.js', 'Django', 'Ruby on Rails', 'Symfony', 'Gatsby', 'Drupal', 'Next', 'Other']",Both,,Not enough,,"['Java', 'TypeScript', 'Dart', 'Other']",Good,"['Google it', 'Stackoverflow', 'Do other work and come back later.', 'Watch help/tutorial videos', 'Call a coworker or friend']",NO,Bac +5,"['Jetbrains (Intellij, PhpStorm, Resharper ...)', 'VS Code', 'Eclipse', 'Sublime']",I don’t know Facebook Developer circles,1603243354052,Every few months,1-3,Yes,"['Node.js', '.NET', 'TensorFlow', 'React Native', 'Unity 3D', 'Ansible', 'Terraform', 'Keras', 'Cordova', 'Xamarin', 'Apache Spark', 'Torch/PyTorch']",,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Flex time or a flexible schedule', 'Opportunities for professional development', 'Remote work options', 'How widely used or impactful my work output would be', 'The industry that I’d be working in', 'Salary']",Looking for work,"['Arabic', 'French', 'English']",No,20 to 24 years
cdJRr6XLOoWSy0kfyRci93684aI3,0,1603273867258,"['JavaScript', 'Python', 'TypeScript']",No,"['Academic defined subjects (system)', 'Companies engagement with academia']",Coffee,['Full Cloud'],['I am maintaining my own project'],"['React.js', 'Other']",0 months,Multinational company,1-3 years,"['HTML/CSS 😉', 'SQL', 'Java']",Li ja bismilah,For learning,['Other'],Thinking of it.,10 000 - 13 000,Morocco,Male,,"['YouTube', 'Paid platforms']",Windows,"Developer, full-stack",The current Pandemic boosted very positively my productivity,"['React.js', 'Angular', 'Vue.js']",Written/Read,The company started remote after covid,Enough to start,Occasionally: 1-2 days per quarter but less than monthly ,"['SQL', 'Java']",Good,"['Google it', 'Stackoverflow', 'Do other work and come back later.']",Yes,Bac +5,"['VS Code', 'Eclipse']",Yes,1603273412801,Once a year,1-3,Yes,"['Node.js', 'React Native', 'Flutter']",Neither satisfied nor dissatisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Flex time or a flexible schedule', 'Remote work options', 'Salary']",Employed full-time,"['Arabic', 'French', 'English']",No,25 to 29 years
cenUhfZXDBNJhI9wQpFJmVXsECu1,1 - 3 talks,1603218626294,"['HTML/CSS 😉', 'PHP']",No,"['Teachers', 'Academic defined subjects (system)', 'Companies engagement with academia']",Tea,['Full Cloud'],"['Yes, few PRs in multiple projects']","['Vue.js', 'Laravel']",More than 1 year,Startup,5-10 years,"['JavaScript', 'HTML/CSS 😉', 'PHP']",Li ja bismilah,For learning,"['TensorFlow', 'Other']",Thinking of it.,> 25 000,Morocco,Male,No,"['YouTube', 'Official documentation']",MacOS,Senior executive/VP,,"['Vue.js', 'Laravel']",Both,The company started remote after covid,Enough to start,Often: 1-2 days per week or more,['Python'],Good,"['Google it', 'Stackoverflow']",Yes,Bac +8,['VS Code'],Yes,1603218077657,Once every few years,1-3,No,['Keras'],Slightly satisfied,"['Opportunities for professional development', 'Salary']",Employed full-time,"['Arabic', 'French', 'English']",No,30 to 34 years
ch3NoV1oRBg1pBJ73XbmiGyyway2,,1603369084901,,Yes,"['Students', 'Teachers', 'Academic defined subjects (system)']",Water,,,,,,1-3 years,,,,,,,Morocco,Male,Yes,"['YouTube', 'Paid platforms', 'Official documentation', 'Blog posts']",,"Developer, full-stack",,,No,,Enough to start,,,,,,Bac +2,,,1603368927310,,,Yes,,,,,"['Arabic', 'French', 'English']",No,20 to 24 years
ciChP0vnFYQPsB9oCQw1sTBPte02,0,1603999420795,"['Python', 'Go', 'Kotlin', 'Swift', 'Dart']",Yes,"['Academic defined subjects (system)', 'Companies engagement with academia']",Coffee,['Not Sure'],['I don’t have an account on Github (or alternatives).'],['Other'],0 months,Multinational company,5-10 years,"['Java', 'C#', 'PHP', 'C++', 'C']",In-person events?,For profit,['Other'],Yes more than 10 blog posts,20 000 - 25 000,Morocco,Male,Yes,"['YouTube', 'Official documentation', 'Blog posts']",Linux-based,"Developer, back-end",The current Pandemic somehow boosted my productivity,['Other'],No,The company started remote after covid,Not enough,Sometimes: 1-2 days per month but less than weekly,"['SQL', 'C++', 'C']",Bad,"['Google it', 'Call a coworker or friend']",NO,Bac +5,"['Vim', 'Other']",NO,1603999031136,Every few months,0,Yes,['Flutter'],Slightly satisfied,"['Flex time or a flexible schedule', 'Opportunities for professional development', 'Remote work options', 'The industry that I’d be working in', 'Salary']",Employed full-time,"['Arabic', 'French', 'English']",No,30 to 34 years
co302ZNZBxeANxIAyy25I1AqRGf2,0,1603810222574,"['C++', 'Go', 'Kotlin', 'Rust', 'Julia']",Yes,"['Students', 'Teachers', 'Academic defined subjects (system)', 'Companies engagement with academia']",Coffee,"['Full Cloud', 'on-premise', 'Hybrid Cloud']","['Yes, few PRs in multiple projects']",['Spring Ecosystem'],0 months,Multinational company,1-3 years,"['Python', 'Java', 'Bash/Shell/PowerShell', 'C', 'Go', 'Assembly', 'Rust']",Li ja bismilah,For learning,['Other'],Thinking of it.,> 25 000,Europe,Male,No,"['YouTube', 'Books', 'Official documentation', 'Blog posts', 'Others']",MacOS,"Developer, back-end",The current Pandemic somehow boosted my productivity,['Flask'],Spoken,The company started remote after covid,Not enough,Sometimes: 1-2 days per month but less than weekly,"['SQL', 'Java', 'Bash/Shell/PowerShell']",Not Bad,"['Google it', 'Call a coworker or friend']",NO,Bac +5,"['Jetbrains (Intellij, PhpStorm, Resharper ...)', 'Vim']",NO,1603809660931,Every few months,1-3,Yes,['Unity 3D'],Very dissatisfied,"['Office environment or company culture', 'Opportunities for professional development', 'How widely used or impactful my work output would be', 'Salary']",Employed full-time,"['Arabic', 'Amazigh', 'French', 'English']",Yes,25 to 29 years
ctuz1jRli8XYnXTG4sFepsbIyJ33,0,1603887329321,"['TypeScript', 'C++', 'Kotlin']",Yes,"['Teachers', 'Academic defined subjects (system)']",Water,['Full Cloud'],['I am maintaining my own project'],"['Vue.js', 'Laravel']",Less than 1 year,Medium company,1-3 years,"['JavaScript', 'HTML/CSS 😉', 'SQL', 'Java', 'C#', 'PHP', 'C', 'Dart']",Li ja bismilah,For learning,"['Node.js', 'Flutter']",Yes  less than 10 blog posts,6 000 - 8 000,Morocco,Male,Yes,"['YouTube', 'Paid platforms', 'Official documentation', 'Blog posts']",Windows,"Developer, back-end",The current Pandemic impacted very negatively my productivity,"['React.js', 'Angular', 'Angular.js', 'Symfony']",Both,The company started remote after covid,Enough to start,Rarely: 1-2 days per year or less ,"['JavaScript', 'HTML/CSS  😉', 'SQL', 'PHP']",Good,"['Google it', 'Stackoverflow']",NO,Bac +2,"['VS Code', 'Sublime']",I don’t know Facebook Developer circles,1603886991915,Once a year,0,Yes,"['.NET', 'Unity 3D']",Very dissatisfied,"['Languages, frameworks, and other technologies I’d be working with']","Freelancer, or self-employed","['Arabic', 'French', 'English']",No,20 to 24 years
cuNZP9Oqq0dUUPapAQPiLx1aFa13,0,1603255902026,['Swift'],Yes,"['Academic defined subjects (system)', 'Companies engagement with academia']",Coffee,['Full Cloud'],"['Yes, few PRs in multiple projects']","['React.js', 'Express']",0 months,Startup,5-10 years,"['JavaScript', 'HTML/CSS 😉', 'SQL', 'Python', 'Java', 'TypeScript', 'Go']",In-person events?,For profit,['Node.js'],Thinking of it.,> 25 000,US,Male,Yes,"['YouTube', 'Paid platforms', 'Books', 'Official documentation', 'Blog posts', 'Company resources']",MacOS,"Developer, full-stack",The current Pandemic did not impact my productivity,['Other'],Spoken,We were doing remote before,Not enough,Often: 1-2 days per week or more,"['JavaScript', 'HTML/CSS  😉', 'TypeScript']",Good,"['Google it', 'Stackoverflow']",NO,Bac +5,"['Jetbrains (Intellij, PhpStorm, Resharper ...)', 'VS Code', 'Eclipse']",NO,1603255384612,Once a year,1-3,Yes,['TensorFlow'],Very dissatisfied,"['How widely used or impactful my work output would be', 'Salary']","Freelancer, or self-employed","['Arabic', 'French', 'English']",Yes,30 to 34 years
cxqbyDqyzLQ89I4eHElEWE1emZ82,0,1603274532641,"['Python', 'Scala']",Yes,"['Students', 'Teachers', 'Academic defined subjects (system)', 'Companies engagement with academia']",Coffee,"['Full Cloud', 'Hybrid Cloud', 'Managed PaaS (heroku, app platform ...)']","['Yes, few PRs in multiple projects', 'I am maintaining my own project']","['Angular', 'Spring Ecosystem', 'Other']",0 months,Medium company,,"['Java', 'TypeScript']",Li ja bismilah,For learning,"['Node.js', 'Ansible', 'Other']",Thinking of it.,15 000 - 20 000,Morocco,Male,No,"['YouTube', 'Paid platforms', 'Books', 'Official documentation', 'Blog posts', 'Company resources', 'Others']",Windows,"Developer, full-stack",The current Pandemic somehow boosted my productivity,"['React.js', 'Django', 'Other']",Both,The company started remote after covid,Not enough,Occasionally: 1-2 days per quarter but less than monthly ,"['JavaScript', 'HTML/CSS  😉', 'SQL', 'Python', 'Java', 'TypeScript', 'Other']",Not Bad,"['Google it', 'Stackoverflow', 'Do other work and come back later.', 'Watch help/tutorial videos', 'Call a coworker or friend']",Yes,Bac +5,"['Jetbrains (Intellij, PhpStorm, Resharper ...)', 'VS Code', 'Eclipse', 'Other']",NO,1603273609549,Once every few years,1-3,No,['Other'],Neither satisfied nor dissatisfied,"['Flex time or a flexible schedule', 'How widely used or impactful my work output would be', 'The industry that I’d be working in', 'Salary']",Employed full-time,"['Arabic', 'French', 'English']",No,25 to 29 years
d4lm86hWXuSck8HEzVIU4s1mJC22,0,1603305188488,"['Swift', 'Objective-C', 'Dart']",Yes,['Companies engagement with academia'],Water,"['shared hosting', 'Not Sure']",['I am maintaining my own project'],"['jQuery', 'Angular', 'Express', 'Flask', 'Next']",More than 1 year,Multinational company,1-3 years,"['JavaScript', 'HTML/CSS 😉', 'SQL', 'Python', 'Java', 'Bash/Shell/PowerShell', 'PHP', 'TypeScript']",Li ja bismilah,For learning,['Node.js'],Thinking of it.,< 6 000,Morocco,Male,No,"['YouTube', 'Books', 'Official documentation', 'Blog posts', 'Company resources']",Windows,"Developer, front-end",The current Pandemic did not impact my productivity,['Symfony'],Both,We were doing remote before,Not enough,Often: 1-2 days per week or more,"['JavaScript', 'HTML/CSS  😉', 'SQL', 'Python']",Not Bad,"['Google it', 'Stackoverflow']",NO,Self-taught,"['Jetbrains (Intellij, PhpStorm, Resharper ...)', 'VS Code']",I don’t know Facebook Developer circles,1603302516632,Once a year,More than 3,Yes,['Xamarin'],Very satisfied,"['Languages, frameworks, and other technologies I’d be working with']",Looking for work,"['Arabic', 'French', 'English']",No,25 to 29 years
d54DqwlkF4MLCcm35ZiTzTFGMzv2,0,1603822925892,"['Go', 'R']",No,"['Students', 'Teachers', 'Academic defined subjects (system)', 'Companies engagement with academia']",Water,"['on-premise', 'Hybrid Cloud']","['Yes, few PRs in multiple projects']",['Other'],0 months,Freelance,5-10 years,"['Python', 'Bash/Shell/PowerShell']",Li ja bismilah,NO,"['Ansible', 'Terraform']",Thinking of it.,15 000 - 20 000,Morocco,Female,,"['Paid platforms', 'Books', 'Official documentation', 'Blog posts']",Linux-based,"Engineer, site reliability",The current Pandemic impacted very negatively my productivity,['Django'],No,The company started remote after covid,Enough to start,Sometimes: 1-2 days per month but less than weekly,"['Bash/Shell/PowerShell', 'Other']",Good,"['Google it', 'Stackoverflow', 'Do other work and come back later.']",NO,Bac +5,"['Vim', 'Atom', 'Other']",I don’t know Facebook Developer circles,1603822327567,Once a year,1-3,No,['Other'],Neither satisfied nor dissatisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Flex time or a flexible schedule', 'Opportunities for professional development', 'Remote work options', 'Salary']","Freelancer, or self-employed","['Arabic', 'French', 'English']",No,30 to 34 years
d6Az7nKIDzLfFM8RYL2hrXhgpIu1,0,1603272348969,"['TypeScript', 'Other']",Yes,"['Academic defined subjects (system)', 'Companies engagement with academia']",Coffee,['Not Sure'],"['Yes, few PRs in multiple projects']",['Angular'],0 months,Small company,Less than 1 year,"['JavaScript', 'Python', 'C#', 'Other']",Live/online events,For learning,"['Node.js', 'Other']",Thinking of it.,10 000 - 13 000,Morocco,Female,No,"['YouTube', 'Paid platforms', 'Books', 'Others']",Windows,"Developer, front-end",The current Pandemic somehow boosted my productivity,['React.js'],Spoken,We were doing remote before,Enough to start,Never,"['JavaScript', 'HTML/CSS  😉', 'TypeScript']",Excellent,"['Google it', 'Stackoverflow', 'Watch help/tutorial videos']",NO,Bac +5,['VS Code'],Yes,1603271928133,Every few months,1-3,Yes,"['Pandas', 'Keras', 'Torch/PyTorch']",Slightly satisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Flex time or a flexible schedule', 'Opportunities for professional development', 'Remote work options', 'How widely used or impactful my work output would be', 'Salary']",Employed full-time,"['Arabic', 'French', 'English', 'Others']",No,20 to 24 years
